2000.0 4.03583881109e-07
4000.0 5.78644939966e-08
6000.0 8.36905919359e-07
8000.0 5.42723112128e-07
10000.0 6.3799713877e-07
12000.0 9.74132799084e-07
14000.0 2.15134554824e-06
16000.0 2.96212199313e-06
18000.0 3.43631624176e-06
20000.0 4.64035243553e-06
22000.0 4.44112066495e-06
24000.0 3.56126720183e-06
26000.0 5.81632348724e-06
28000.0 7.76899885255e-06
30000.0 9.49794548063e-06
32000.0 1.11734902411e-05
34000.0 9.60821418318e-06
36000.0 7.65602814474e-06
38000.0 8.09909221488e-06
40000.0 9.97899137931e-06
42000.0 1.58554239724e-05
44000.0 2.23221075331e-05
46000.0 2.63454989934e-05
48000.0 3.34359781358e-05
50000.0 3.6455352518e-05
52000.0 4.12152389177e-05
54000.0 4.9234696228e-05
56000.0 3.99427592166e-05
58000.0 3.03115903198e-05
60000.0 2.81003170029e-05
62000.0 3.04654194292e-05
64000.0 2.69394463668e-05
66000.0 3.15486991635e-05
68000.0 3.49807991922e-05
70000.0 3.26185425685e-05
72000.0 3.02538510393e-05
74000.0 3.57486687843e-05
76000.0 3.40392056615e-05
78000.0 2.88114822306e-05
80000.0 3.6767300578e-05
82000.0 4.33356721596e-05
84000.0 5.49684239445e-05
86000.0 4.85063696847e-05
88000.0 4.19645862269e-05
90000.0 3.98665441389e-05
92000.0 3.80548262884e-05
94000.0 3.21041355343e-05
96000.0 2.94906460023e-05
98000.0 2.42503187482e-05
100000.0 2.89484753623e-05
102000.0 2.83949376631e-05
104000.0 2.60328596288e-05
106000.0 2.23833507398e-05
108000.0 1.89403743471e-05
110000.0 1.39804528302e-05
112000.0 1.3167195122e-05
114000.0 9.35334011037e-06
116000.0 1.55376583382e-05
118000.0 1.45464051148e-05
120000.0 1.39000319767e-05
122000.0 1.37495929049e-05
124000.0 1.39890110529e-05
126000.0 1.12358626709e-05
128000.0 4.9345314319e-06
130000.0 4.89731004367e-06
132000.0 4.99103960396e-06
134000.0 5.30486746286e-06
136000.0 8.98355477855e-06
138000.0 1.11045030603e-05
140000.0 9.56894752187e-06
142000.0 1.50497346165e-05
144000.0 1.73310064177e-05
146000.0 1.60511526116e-05
148000.0 1.91201196731e-05
150000.0 2.21072759124e-05
152000.0 2.4592859229e-05
154000.0 2.68072801636e-05
156000.0 2.6997817066e-05
158000.0 3.10909938614e-05
160000.0 3.50589795322e-05
162000.0 3.17204591986e-05
164000.0 3.95565272089e-05
166000.0 3.44907843137e-05
168000.0 4.12889373536e-05
170000.0 3.98936163982e-05
172000.0 3.77600966608e-05
174000.0 4.84653413419e-05
176000.0 5.01080803048e-05
178000.0 4.47429082381e-05
180000.0 5.07328211144e-05
182000.0 5.18624640657e-05
184000.0 5.6163060446e-05
186000.0 6.099703258e-05
188000.0 8.34550645919e-05
190000.0 8.81305638767e-05
192000.0 9.1039579906e-05
194000.0 9.39362004114e-05
196000.0 0.000107130123457
198000.0 0.000135314028227
200000.0 0.000134953591176
202000.0 0.000140622444837
204000.0 0.000137724505592
206000.0 0.000144220735943
208000.0 0.000144781018846
210000.0 0.000133566836524
212000.0 0.000133355866235
214000.0 0.00012439382847
216000.0 0.000123175489387
218000.0 0.000123764060749
220000.0 0.000122271041298
222000.0 0.000119670914724
224000.0 0.000132229108619
226000.0 0.000125703985828
228000.0 0.00011105011518
230000.0 0.000103645305761
232000.0 0.000106768915485
234000.0 0.000104472935265
236000.0 0.000123644192785
238000.0 0.000122432945874
240000.0 0.000105312488166
242000.0 0.00010677065404
244000.0 0.000106087995856
246000.0 0.000110775276873
248000.0 0.000113070595379
250000.0 0.000126251063704
252000.0 0.000130722196206
254000.0 0.000139260640379
256000.0 0.000146895447805
258000.0 0.000149452011273
260000.0 0.000119337664688
262000.0 0.000126020593648
264000.0 0.000125673723278
266000.0 0.000113879236709
268000.0 0.000117195915033
270000.0 0.000124501720654
272000.0 0.000106546257432
274000.0 9.67187332739e-05
276000.0 0.000100311424747
278000.0 9.36676852127e-05
280000.0 8.78092440476e-05
282000.0 0.000111489231914
284000.0 0.000101706069089
286000.0 8.61542686923e-05
288000.0 7.78333879619e-05
290000.0 7.51519374069e-05
